ccn,facility_name,county_fips,state_abbr,county_name,county_name_norm,zip_code,certified_beds,avg_residents,overall_rating,latitude,longitude
675736,YOAKUM NURSING AND REHABILITATION CENTER,,TX,Lavaca,LAVACA,77995,110,83.8,3,29.3066,-97.13
675739,Ridgewood at the Woodlands,,TX,Montgomery,MONTGOMERY,77381,126,78.5,1,30.1718,-95.503
675740,KNOPP NURSING & REHAB CENTER INC,,TX,Gillespie,GILLESPIE,78624,60,37.1,1,30.2565,-98.884
675743,THE PHOENIX POST-ACUTE,,TX,Galveston,GALVESTON,77590,134,95.3,2,29.3934,-94.901
675744,Friendship Haven Healthcare and Rehabilitation Cen,,TX,Galveston,GALVESTON,77546,150,116.4,4,29.5076,-95.192
675746,Avir at Coronado,,TX,Taylor,TAYLOR,79603,188,62.4,3,32.467,-99.741
675748,HERITAGE TRAILS NURSING AND REHABILITATION CENTER,,TX,Johnson,JOHNSON,76033,122,85.2,3,32.3441,-97.41
675751,Focused Care at Odessa,,TX,Ector,ECTOR,79763,75,56.0,2,31.8485,-102.4
675754,TRAYMORE NURSING CENTER,,TX,Dallas,DALLAS,75209,150,100.2,4,32.848,-96.837
675755,CAPSTONE HEALTHCARE OF DAINGERFIELD,,TX,Morris,MORRIS,75638,106,60.5,1,33.0282,-94.714
675756,Williamsburg Village Healthcare Campus,,TX,Dallas,DALLAS,75115,242,208.3,2,32.6423,-96.88
675757,SIGNATURE POINTE,,TX,Dallas,DALLAS,75254,195,118.3,2,32.948,-96.804
675759,STONEGATE NURSING AND REHABILITATION,,TX,Tarrant,TARRANT,76109,134,89.4,5,32.7123,-97.385
675766,THE COURTYARD REHABILITATION AND HEALTHCARE CENTER,,TX,Victoria,VICTORIA,77901,56,48.4,4,28.8251,-96.97
675767,REGENCY HOUSE,,TX,Tom Green,TOM GREEN,76901,120,75.8,3,31.4265,-100.52
675768,MOUNTAIN VILLA NURSING CENTER,,TX,El Paso,EL PASO,79930,48,37.6,4,31.8049,-106.46
675769,HARMONY CARE AT STAMFORD,,TX,Jones,JONES,79553,112,26.5,3,32.9345,-99.785
675773,Brookdale Trinity Towers,,TX,Nueces,NUECES,78401,75,48.4,4,27.7923,-97.398
675774,LEGEND HEALTHCARE AND REHABILITATION - GREENVILLE,,TX,Hunt,HUNT,75402,126,89.3,3,33.1111,-96.09
675777,PARKWAY PLACE,,TX,Harris,HARRIS,77077,42,38.0,4,29.761,-95.628
675779,Marine Creek Nursing and Rehabilitation,,TX,Tarrant,TARRANT,76106,164,128.4,1,32.8088,-97.369
675783,THE VILLA AT MOUNTAIN VIEW,,TX,Dallas,DALLAS,75211,120,83.5,2,32.7135,-96.909
675785,Edinburg Nursing and Rehabilitation Center,,TX,Hidalgo,HIDALGO,78539,120,95.7,3,26.2556,-98.186
675788,Avir at Commerce,,TX,Hunt,HUNT,75428,116,39.6,1,33.2312,-95.9
675789,AVIR AT ARDEN WOOD,,TX,Harris,HARRIS,77055,174,136.9,1,29.8031,-95.507
675790,GARLAND NURSING AND REHABILITATION,,TX,Dallas,DALLAS,75042,109,76.1,1,32.9149,-96.665
675791,Avir at Golfcrest,,TX,Harris,HARRIS,77061,200,128.6,4,29.6723,-95.285
675792,Avir at Mansfield,,TX,Tarrant,TARRANT,76063,127,63.1,2,32.5658,-97.124
675796,Meridian Care of Hebbronville,,TX,Jim Hogg,JIM HOGG,78361,60,39.4,4,27.3189,-98.683
675797,Avir at Weston,,TX,Bell,BELL,76504,120,70.1,1,31.0769,-97.371
675798,ARBORETUM NURSING AND REHABILITATION CENTER OF WIN,,TX,Chambers,CHAMBERS,77665,120,86.3,1,29.8268,-94.379
675799,Brenham Nursing and Rehabilitation Center,,TX,Washington,WASHINGTON,77833,128,115.9,1,30.1779,-96.404
675800,LA VIDA SERENA NURSING AND REHABILITATION,,TX,Val Verde,VAL VERDE,78840,120,68.5,3,29.407,-100.92
675801,GILMER NURSING AND REHABILITATION,,TX,Upshur,UPSHUR,75644,93,55.0,1,32.7347,-94.944
675802,KEMP CARE CENTER,,TX,Kaufman,KAUFMAN,75143,124,54.2,2,32.4289,-96.217
675806,THE LAURENWOOD NURSING AND REHABILITATION,,TX,Dallas,DALLAS,75116,103,60.2,4,32.6618,-96.913
675808,WINDSOR REHABILITATION AND HEALTHCARE,,TX,Kaufman,KAUFMAN,75160,108,85.7,2,32.7482,-96.317
675809,Avir at Lancaster,,TX,Dallas,DALLAS,75146,110,53.4,2,32.6037,-96.768
675810,Lancaster Nursing & Rehabilitation,,TX,Dallas,DALLAS,75134,120,46.0,1,32.6066,-96.764
675811,VICTORIA GARDENS OF FRISCO,,TX,Collin,COLLIN,75035,118,79.7,3,33.1389,-96.787
675812,Avir at Winnsboro,,TX,Wood,WOOD,75494,112,63.8,1,32.948,-95.289
675814,ARBOR GRACE GUEST CARE CENTER,,TX,Gregg,GREGG,75662,127,81.9,3,32.3639,-94.869
675815,Kingsville Nursing and Rehabilitation Center,,TX,Kleberg,KLEBERG,78363,120,77.5,4,27.4871,-97.856
675816,GREENBRIER NURSING & REHABILITATION CENTER OF PALE,,TX,Anderson,ANDERSON,75803,120,46.1,4,31.7878,-95.62
675817,Ft Worth Southwest Nursing Center,,TX,Tarrant,TARRANT,76133,198,138.4,3,32.6439,-97.404
675818,PARK MANOR OF CYFAIR,,TX,Harris,HARRIS,77064,120,107.0,5,29.9267,-95.582
675819,PARK MANOR OF SOUTH BELT,,TX,Harris,HARRIS,77089,120,103.5,4,29.5873,-95.206
675820,THE LENNWOOD NURSING AND REHABILITATION,,TX,Dallas,DALLAS,75237,124,59.8,1,32.6501,-96.877
675821,Madisonville Care Center,,TX,Madison,MADISON,77864,106,57.5,2,30.9536,-95.913
675822,Beltline Healthcare Center,,TX,Dallas,DALLAS,75040,120,46.0,1,32.9335,-96.631
675823,Normandy Terrace Nursing & Rehabilitation Center,,TX,Bexar,BEXAR,78220,305,109.5,1,29.4091,-98.404
675826,SUNSET HOME,,TX,Bosque,BOSQUE,76634,128,122.6,3,31.7759,-97.588
675831,EDGEMERE ESTATES,,TX,El Paso,EL PASO,79935,138,77.2,1,31.7916,-106.32
675832,RISING STAR NURSING CENTER,,TX,Eastland,EASTLAND,76471,60,33.0,4,32.0919,-98.965
675834,BROOKDALE GALLERIA,,TX,Harris,HARRIS,77056,56,42.7,3,29.7371,-95.461
675835,CHEROKEE TRAILS NURSING HOME,,TX,Cherokee,CHEROKEE,75785,140,52.1,2,31.813,-95.131
675837,KRUSE VILLAGE SENIOR LIVING COMMUNITY,,TX,Washington,WASHINGTON,77833,65,51.7,3,30.1544,-96.38
675838,BIRCHWOOD NURSING AND REHABILITATION,,TX,Delta,DELTA,75432,100,54.2,4,33.3745,-95.7
675840,Avir at Richland Hills,,TX,Tarrant,TARRANT,76118,114,84.2,3,32.8091,-97.227
675842,MI CASITA NURSING AND REHABILITATION CENTER,,TX,Lubbock,LUBBOCK,79410,95,45.5,3,33.5723,-101.91
675846,AVIR AT SAN AUGUSTINE,,TX,San Augustine,SAN AUGUSTINE,75972,88,37.1,2,31.528,-94.099
675848,Focused Care at Webster,,TX,Harris,HARRIS,77598,120,75.5,2,29.545,-95.123
675849,FOCUSED CARE AT BURNET BAY,,TX,Harris,HARRIS,77521,120,69.6,3,29.7653,-94.964
675850,Avir at Portland,,TX,San Patricio,SAN PATRICIO,78374,97,76.1,2,27.8915,-97.314
675851,GEORGIA MANOR NURSING HOME,,TX,Randall,RANDALL,79110,76,45.9,3,35.1615,-101.86
675852,Advanced Rehabilitation and Healthcare of Wichita,,TX,Wichita,WICHITA,76308,180,169.3,4,33.8548,-98.536
675853,HANSFORD COUNTY HOSPITAL DISTRICT DBA LAKERIDGE NU,,TX,Lubbock,LUBBOCK,79424,90,63.2,2,33.527,-101.91
675856,Whitesboro Health and Rehabilitation Center,,TX,Grayson,GRAYSON,76273,95,53.3,2,33.649,-96.89
675857,William R Courtney Texas State Veterans Home,,TX,Bell,BELL,76504,160,157.2,2,31.0816,-97.343
675858,Avir at Heritage,,TX,Bexar,BEXAR,78218,150,84.0,3,29.5035,-98.371
675862,Avir at Park Bend,,TX,Travis,TRAVIS,78758,124,101.5,4,30.4085,-97.703
675863,Frank M Tejeda Texas State Veterans Home,,TX,Wilson,WILSON,78114,160,156.5,5,29.1284,-98.144
675866,STEPHENVILLE NURSING AND REHABILITATION,,TX,Erath,ERATH,76401,46,37.4,5,32.208,-98.229
675867,Kerens Care Center,,TX,Navarro,NAVARRO,75144,70,40.8,2,32.1353,-96.228
675868,HEREFORD NURSING & REHABILITATION,,TX,Deaf Smith,DEAF SMITH,79045,120,46.9,4,34.8278,-102.42
675870,Lindan Park Care Center LP,,TX,Dallas,DALLAS,75081,138,57.2,2,32.9661,-96.7
675871,Avir at Comfort,,TX,Kendall,KENDALL,78013,76,33.3,5,29.972,-98.907
675873,CLYDE W COSPER TEXAS STATE VETERANS HOME,,TX,Fannin,FANNIN,75418,160,154.0,2,33.5875,-96.168
675874,LAMUN-LUSK-SANCHEZ TEXAS STATE VETERANS HOME,,TX,Howard,HOWARD,79720,160,149.9,5,32.2628,-101.46
675877,Avir at Arlington,,TX,Tarrant,TARRANT,76011,114,61.3,2,32.7501,-97.109
675878,Avir at Grand Saline,,TX,Van Zandt,VAN ZANDT,75140,120,87.6,1,32.6812,-95.714
675879,Terrell Healthcare Center,,TX,Kaufman,KAUFMAN,75160,94,61.0,,32.7376,-96.278
675880,Sterling Nursing and Rehab,,TX,Sterling,STERLING,76951,44,21.2,5,31.8373,-100.98
675881,AVIR AT PECOS,,TX,Reeves,REEVES,79772,89,47.8,3,31.3755,-103.52
675882,VICTORIA GARDENS OF ALLEN,,TX,Collin,COLLIN,75002,120,85.3,4,33.0966,-96.66
675883,Southeast Nursing & Rehabilitation Center,,TX,Bexar,BEXAR,78222,116,81.8,2,29.375,-98.411
675884,TEAGUE NURSING AND REHABILITATION,,TX,Freestone,FREESTONE,75860,76,33.7,5,31.651,-96.304
675885,Avir at Caldwell,,TX,Burleson,BURLESON,77836,112,45.4,1,30.5654,-96.749
675886,CORYELL HEALTH REHABLIVING AT THE MEADOWS,,TX,Coryell,CORYELL,76528,106,99.3,3,31.4331,-97.78
675887,St. Joseph Manor,,TX,Brazos,BRAZOS,77802,81,61.6,1,30.6593,-96.351
675888,REUNION PLAZA HEALTHCARE & REHABILITATION,,TX,Smith,SMITH,75703,99,73.8,5,32.2918,-95.321
675889,Pleasant Manor Healthcare Rehabilitation,,TX,Ellis,ELLIS,75165,132,79.5,4,32.3494,-96.855
675890,THE HEIGHTS AT MEDICAL CENTER,,TX,Bexar,BEXAR,78229,134,81.8,1,29.5195,-98.561
675891,Bridgeport Medical Lodge,,TX,Wise,WISE,76426,152,96.6,1,33.2191,-97.752
675892,GULF POINTE PLAZA,,TX,Aransas,ARANSAS,78382,120,71.6,4,28.0404,-97.051
675894,PARK MANOR OF CONROE,,TX,Montgomery,MONTGOMERY,77301,125,117.1,5,30.2812,-95.466
675896,RIVER CITY CARE CENTER,,TX,Bexar,BEXAR,78202,92,46.7,1,29.4276,-98.47
675897,FRANKLIN NURSING HOME,,TX,Robertson,ROBERTSON,77856,90,53.0,3,31.0281,-96.491
675898,CEDAR LAKE NURSING HOME,,TX,Henderson,HENDERSON,75148,90,45.2,4,32.1735,-96.001
675899,Matagorda Nursing & Rehabilitation Center,,TX,Matagorda,MATAGORDA,77414,100,55.7,2,28.9574,-95.969
675900,RIVER POINTE OF TRINITY HEALTHCARE AND REHABILITAT,,TX,Trinity,TRINITY,75862,104,72.4,4,30.94,-95.375
675901,Cambridge Health and Rehabilitation Center,,TX,Fort Bend,FORT BEND,77469,158,118.9,3,29.5649,-95.758
675902,Avir at Pilot Point,,TX,Denton,DENTON,76258,63,55.2,4,33.3981,-96.957
675903,MEXIA LTC NURSING AND REHAB,,TX,Limestone,LIMESTONE,76667,66,41.9,4,31.6887,-96.495
675904,WINDFLOWER HEALTH CENTER,,TX,Potter,POTTER,79106,120,75.0,3,35.2059,-101.9
675905,Avir at Grapevine,,TX,Tarrant,TARRANT,76051,126,85.9,2,32.9452,-97.092
675906,Benbrook Nursing & Rehabilitation Center,,TX,Tarrant,TARRANT,76126,115,90.6,1,32.6774,-97.464
675907,DIBOLL NURSING AND REHAB,,TX,Angelina,ANGELINA,75941,82,25.9,3,31.1711,-94.789
675908,AVANTE REHABILITATION CENTER,,TX,Dallas,DALLAS,75061,120,110.4,2,32.8154,-96.953
675909,Harker Heights Nursing & Rehabilitation,,TX,Bell,BELL,76548,199,140.7,2,31.075,-97.661
675910,Focused Care at Hogan Park,,TX,Midland,MIDLAND,79705,106,78.7,1,32.0301,-102.07
675913,PFLUGERVILLE CARE CENTER,,TX,Travis,TRAVIS,78660,111,93.3,1,30.4583,-97.634
675914,GRACY WOODS II LIVING CENTER,,TX,Travis,TRAVIS,78758,110,92.0,5,30.4019,-97.699
675915,Park Place Care Center,,TX,Williamson,WILLIAMSON,78626,116,92.9,1,30.6648,-97.649
675918,Gracy Woods Nursing Center,,TX,Travis,TRAVIS,78758,118,89.5,,30.4022,-97.702
675922,Parkview Manor Nursing and Rehabilitation,,TX,Colorado,COLORADO,78962,94,43.7,1,29.7031,-96.772
675923,MARBRIDGE VILLA,,TX,Travis,TRAVIS,78652,92,83.4,5,30.1377,-97.858
675924,WOODWAY REHABILITATION AND HEALTHCARE CENTER,,TX,Mc Lennan,MC LENNAN,76712,144,77.9,2,31.5041,-97.206
675925,The Mildred & Shirley L. Garrison Geriatric Educat,,TX,Lubbock,LUBBOCK,79415,120,110.0,2,33.5923,-101.9
675927,FOCUSED CARE AT CRANE,,TX,Crane,CRANE,79731,110,62.6,4,31.3916,-102.36
675928,Sienna Nursing and Rehabilitation,,TX,Ector,ECTOR,79763,138,91.1,2,31.8396,-102.4
675929,CEDAR CREEK NURSING AND REHABILITATION CENTER,,TX,Bandera,BANDERA,78003,62,31.4,2,29.7325,-99.082
675930,ARBROOK PLAZA,,TX,Tarrant,TARRANT,76014,120,87.5,4,32.6848,-97.111
675931,Avir at Camp Wood,,TX,Real,REAL,78833,86,76.5,2,29.6902,-100.02
675932,Avir at Arbor Terrace,,TX,Tom Green,TOM GREEN,76903,126,66.3,1,31.4607,-100.42
675933,TREASURE HILLS HEALTHCARE AND REHABILITATION CENTE,,TX,Cameron,CAMERON,78550,120,92.8,3,26.1736,-97.671
675934,LA DORA NURSING AND REHABILITATION CENTER,,TX,Tarrant,TARRANT,76021,62,54.0,5,32.8448,-97.137
675935,LIFE CARE CENTER OF HALTOM,,TX,Tarrant,TARRANT,76117,127,91.0,3,32.7987,-97.269
675937,SAGEBROOK NURSING AND REHABILITATION,,TX,Williamson,WILLIAMSON,78613,124,89.4,4,30.5208,-97.82
675938,SHINER NURSING AND REHABILITATION CENTER INC,,TX,Lavaca,LAVACA,77984,95,41.9,3,29.4359,-97.174
675939,Vintage Health Care Center,,TX,Denton,DENTON,76201,106,80.0,1,33.2159,-97.161
675940,HEMPHILL CARE CENTER,,TX,Sabine,SABINE,75948,89,24.9,1,31.34,-93.862
675942,TOWERS NURSING HOME,,TX,Bastrop,BASTROP,78957,120,110.8,4,30.0025,-97.135
675943,NEW HOPE MANOR,,TX,Williamson,WILLIAMSON,78613,114,90.1,4,30.5269,-97.856
675944,OAK RIDGE MANOR,,TX,Brown,BROWN,76801,114,56.8,4,31.6756,-98.993
675945,WELLINGTON CARE CENTER,,TX,Collingsworth,COLLINGSWORTH,79095,76,35.9,3,34.8491,-100.22
675946,Avir at Temple East,,TX,Bell,BELL,76502,138,96.5,5,31.0636,-97.369
675947,Country Care Manor,,TX,Wilson,WILSON,78121,91,76.7,4,29.3481,-98.131
675948,Avir at Belton,,TX,Bell,BELL,76513,114,50.2,2,31.0658,-97.448
675949,AVIR AT COWHORN CREEK,,TX,Bowie,BOWIE,75503,76,70.1,1,33.4713,-94.078
675954,CAPSTONE HEALTHCARE OF PERRYTON,,TX,Ochiltree,OCHILTREE,79070,60,25.6,5,36.3697,-100.8
675956,WINDSOR NURSING AND REHABILITATION CENTER OF DUVAL,,TX,Travis,TRAVIS,78727,206,203.1,2,30.418,-97.743
675958,Avir at Citizens Trail,,TX,Bowie,BOWIE,75501,114,50.7,1,33.4282,-94.078
675959,Songbird Lodge,,TX,Brown,BROWN,76801,121,70.0,2,31.6819,-98.992
675960,CASTLE PINES HEALTH AND REHABILITATION,,TX,Angelina,ANGELINA,75904,120,91.2,2,31.3324,-94.764
675961,Regency Village,,TX,Harris,HARRIS,77598,122,71.8,1,29.5401,-95.143
675962,SOUTHLAND REHABILITATION AND HEALTHCARE CENTER,,TX,Angelina,ANGELINA,75901,150,68.5,2,31.3398,-94.691
675963,North Pointe Nursing and Rehabilitation,,TX,Tarrant,TARRANT,76148,126,47.8,2,32.8627,-97.249
675964,MRC CREEKSIDE,,TX,Walker,WALKER,77340,66,41.1,5,30.7052,-95.575
675966,THE VILLA AT TEXARKANA,,TX,Bowie,BOWIE,75503,106,93.9,3,33.4657,-94.05
675967,Northgate Plaza,,TX,Dallas,DALLAS,75062,120,59.6,1,32.8559,-96.973
675968,STONE OAK CARE CENTER,,TX,Bexar,BEXAR,78258,152,123.9,1,29.621,-98.494
675969,SETTLERS RIDGE CARE CENTER,,TX,Collin,COLLIN,75009,128,105.0,5,33.3356,-96.769
675970,MEMPHIS CONVALESCENT CENTER,,TX,Hall,HALL,79245,72,25.4,3,34.7386,-100.55
675971,Paradigm at the Oak,,TX,Fayette,FAYETTE,78956,90,54.4,1,29.6825,-96.911
675972,Carrollton Health and Rehabilitation Center,,TX,Dallas,DALLAS,75006,120,81.7,2,32.948,-96.899
675973,MCLEAN CARE CENTER,,TX,Gray,GRAY,79057,64,24.5,4,35.2389,-100.6
675974,Medina Valley Health & Rehabilitation Center,,TX,Medina,MEDINA,78009,116,87.0,4,29.3694,-98.791
675975,Village Creek Rehabilitation and Nursing Center,,TX,Hardin,HARDIN,77657,120,72.7,1,30.2612,-94.199
675976,Winfield Rehab & Nursing,,TX,Houston,HOUSTON,75835,83,60.9,2,31.3216,-95.437
675977,VILLAGE CREEK NURSING & REHABILITATION,,TX,Tarrant,TARRANT,76119,100,84.5,4,32.708,-97.248
675978,ARBOR GRACE WELLNESS CENTER,,TX,Lamb,LAMB,79339,80,45.1,1,33.9077,-102.34
675979,CRESTVIEW RETIREMENT COMMUNITY,,TX,Brazos,BRAZOS,77802,48,44.0,5,30.6595,-96.349
675980,AVIR AT DRIPPING SPRINGS,,TX,Hays,HAYS,78620,60,49.3,5,30.1995,-98.108
675981,Mineola Gardens Wellness & Rehabilitation,,TX,Wood,WOOD,75773,82,40.6,3,32.662,-95.48
675982,PARK PLAZA NURSING AND REHABILITATION CENTER,,TX,Tom Green,TOM GREEN,76901,90,40.1,3,31.4715,-100.48
675985,Focused Care at Midland,,TX,Midland,MIDLAND,79705,106,79.4,2,32.0178,-102.08
675986,Park Manor of Cypress Station,,TX,Harris,HARRIS,77090,125,100.6,2,30.0237,-95.436
675988,HILLTOP PARK REHABILITATION AND CARE CENTER,,TX,Parker,PARKER,76086,132,92.1,1,32.746,-97.777
675989,Avir at Knox City,,TX,Knox,KNOX,79529,66,39.2,3,33.4123,-99.812
675991,PARK MANOR OF HUMBLE,,TX,Harris,HARRIS,77338,125,98.1,3,29.9981,-95.276
675995,University Rehabilitation Center,,TX,Denton,DENTON,76208,146,109.5,1,33.1852,-97.096
675996,Columbus Oaks Healthcare Community,,TX,Colorado,COLORADO,78934,137,72.0,1,29.7159,-96.538
675997,CARILLON INC,,TX,Lubbock,LUBBOCK,79416,100,88.0,3,33.5896,-101.93
675998,LEGACY AT TOWN CREEK,,TX,Anderson,ANDERSON,75801,199,86.1,1,31.7429,-95.65
675999,ST JAMES HOUSE OF BAYTOWN,,TX,Harris,HARRIS,77520,105,98.4,5,29.7694,-95.028
676000,PINE RIDGE HEALTH CARE LLP,,TX,Polk,POLK,77351,120,69.4,4,30.5772,-94.686
676002,The Plaza at Edgemere,,TX,Dallas,DALLAS,75225,72,61.2,4,32.8658,-96.795
676003,Azle Manor Health Care and Rehabilitation,,TX,Tarrant,TARRANT,76020,142,102.2,2,32.898,-97.534
676004,THE HILLS NURSING & REHABILITATION,,TX,Wise,WISE,76234,110,66.0,1,33.2215,-97.587
676005,Park Place Nursing & Rehabilitation Center,,TX,Smith,SMITH,75701,120,88.6,1,32.3323,-95.27
676006,RICHMOND HEALTH CARE CENTER,,TX,Fort Bend,FORT BEND,77469,92,52.3,4,29.5812,-95.764
676007,WILLOW REHAB & NURSING,,TX,Gregg,GREGG,75662,118,93.4,2,32.3707,-94.86
676008,SILSBEE OAKS HEALTH CARE LLP,,TX,Hardin,HARDIN,77656,160,145.8,3,30.3429,-94.171
676009,Treemont Health Care Center,,TX,Harris,HARRIS,77063,70,42.7,5,29.7407,-95.531
676010,Legacy Rehabilitation and Living,,TX,Randall,RANDALL,79109,150,110.5,3,35.1542,-101.88
676011,MAGNOLIA PLACE HEALTH CARE,,TX,Liberty,LIBERTY,77575,118,64.8,3,30.0691,-94.8
676012,MYSTIC PARK NURSING & REHABILITATION CENTER,,TX,Bexar,BEXAR,78254,119,108.0,4,29.522,-98.643
676014,TWILIGHT HOME,,TX,Navarro,NAVARRO,75110,102,64.3,4,32.0801,-96.496
676015,MABEE HEALTH CARE CENTER,,TX,Midland,MIDLAND,79707,44,40.3,5,32.0011,-102.15
676017,Premier Health Care Center,,TX,Eastland,EASTLAND,76470,50,42.1,1,32.4725,-98.685
676019,Lampstand Nursing and Rehabilitation,,TX,Brazos,BRAZOS,77802,140,81.5,1,30.6594,-96.355
676020,MENARD MANOR,,TX,Menard,MENARD,76859,40,25.7,3,30.917,-99.784
676021,CLAREWOOD HOUSE EXTENDED CARE CENTER,,TX,Harris,HARRIS,77036,60,33.7,3,29.7097,-95.515
676023,KELLER OAKS HEALTHCARE CENTER,,TX,Tarrant,TARRANT,76248,146,129.6,4,32.9121,-97.188
676025,AUTUMN LEAVES NURSING AND REHAB INC,,TX,Rusk,RUSK,75652,125,93.9,3,32.1724,-94.789
676026,WILL-O-BELL,,TX,Bell,BELL,76511,90,72.9,3,30.7985,-97.425
676028,Southern Specialty Rehab & Nursing,,TX,Lubbock,LUBBOCK,79407,144,66.9,1,33.5778,-101.9
676029,Westpark Rehabilitation and Living,,TX,Tarrant,TARRANT,76040,140,107.2,2,32.8255,-97.123
676030,SHADY OAK NURSING AND REHABILITATION,,TX,Lavaca,LAVACA,77975,61,36.4,5,29.5741,-97.15
676031,Avir at Meadow Creek,,TX,Tom Green,TOM GREEN,76904,80,50.6,2,31.4239,-100.5
676033,Town Hall Estates,,TX,Hill,HILL,76645,138,45.2,2,32.0123,-97.098
676034,BRADY WEST REHAB & NURSING,,TX,Mc Culloch,MC CULLOCH,76825,106,33.6,5,31.1112,-99.338
676035,Avir at Kingsland,,TX,Llano,LLANO,78639,122,78.8,3,30.6756,-98.458
676036,Vista Ridge Nursing & Rehabilitation Center,,TX,Denton,DENTON,75067,132,81.6,4,33.0001,-96.967
676037,WESLACO NURSING AND REHABILITATION CENTER,,TX,Hidalgo,HIDALGO,78596,120,110.6,3,26.1409,-97.986
676039,The Parks at Garland Healthcare and Rehab,,TX,Dallas,DALLAS,75044,132,90.4,2,32.9505,-96.652
676040,Paradigm at the Prairies,,TX,Wharton,WHARTON,77437,150,100.2,1,29.2074,-96.279
676041,THE MISSION AT BLUE SKIES OF TEXAS EAST,,TX,Bexar,BEXAR,78227,80,52.9,5,29.383,-98.645
676042,McAllen Transitional Care Center,,TX,Hidalgo,HIDALGO,78503,100,79.3,5,26.1827,-98.211
676043,HOUSTON COUNTY NURSING HOME,,TX,Houston,HOUSTON,75835,90,40.1,5,31.2706,-95.609
676044,Avir at Magnolia,,TX,Caldwell,CALDWELL,78648,90,84.0,1,29.6985,-97.647
676045,BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION,,TX,Lamar,LAMAR,75460,119,73.7,1,33.6826,-95.548
676046,CARE NURSING & REHABILITATION,,TX,Brown,BROWN,76802,97,55.9,3,31.754,-98.924
676047,"Town Hall Estates Keene, Inc.",,TX,Johnson,JOHNSON,76059,126,108.4,2,32.3948,-97.332
676048,Legend Oaks Healthcare and Rehabilitation Center -,,TX,Gregg,GREGG,75647,100,73.6,2,32.5544,-94.975
676049,LEGEND HEALTHCARE AND REHABILITATION - PARIS,,TX,Lamar,LAMAR,75460,120,77.7,2,33.657,-95.548
676050,Focused Care at Pasadena,,TX,Harris,HARRIS,77504,125,72.0,1,29.6606,-95.179
676051,BRIARCLIFF SKILLED NURSING FACILITY,,TX,Panola,PANOLA,75633,91,66.4,3,32.1554,-94.342
676052,IMMANUEL'S HEALTHCARE,,TX,Tarrant,TARRANT,76119,84,68.0,3,32.6987,-97.248
676053,Merkel Nursing Center,,TX,Taylor,TAYLOR,79536,65,27.2,1,32.4717,-100.02
676055,Shady Acres Health and Rehabilitation Center,,TX,Newton,NEWTON,75966,84,48.4,1,30.8452,-93.746
676059,Park Manor of Westchase,,TX,Harris,HARRIS,77082,125,102.4,2,29.7266,-95.652
676060,Ambrosio Guillen Texas State Veterans Home,,TX,El Paso,EL PASO,79924,160,155.1,2,31.8892,-106.43
676063,ALFREDO GONZALEZ TEXAS STATE VETERANS HOME,,TX,Hidalgo,HIDALGO,78503,160,157.2,2,26.1782,-98.221
676064,Paradigm at Katy,,TX,Fort Bend,FORT BEND,77494,125,82.7,1,29.7572,-95.832
676066,Avir at Houston,,TX,Harris,HARRIS,77077,148,90.7,1,29.7409,-95.624
676067,MIRA VISTA COURT,,TX,Tarrant,TARRANT,76132,142,102.3,1,32.65,-97.429
676068,Cedar Manor Nursing and Rehabilitation Center,,TX,Tom Green,TOM GREEN,76901,166,46.3,3,31.4734,-100.47
676069,Avir at Texarkana,,TX,Bowie,BOWIE,75503,110,49.2,1,33.4675,-94.05
676071,Groesbeck LTC Nursing and Rehabilitation,,TX,Limestone,LIMESTONE,76642,90,62.8,5,31.5225,-96.524
676072,Corrigan LTC Nursing & Rehabilitation,,TX,Polk,POLK,75939,86,43.2,1,31.0007,-94.826
676073,Park Manor of Quail Valley,,TX,Fort Bend,FORT BEND,77459,125,100.2,2,29.5853,-95.564
676074,WHITNEY NURSING AND REHABILITATION CENTER,,TX,Hill,HILL,76692,88,63.4,1,31.9495,-97.323
676077,Stonewall Living Center,,TX,Stonewall,STONEWALL,79502,53,47.3,2,33.1516,-100.23
676079,Park View Nursing Care Center,,TX,Bailey,BAILEY,79347,74,31.4,1,34.2247,-102.74
676080,"TOWN HALL ESTATES ARLINGTON, INC.",,TX,Tarrant,TARRANT,76015,116,98.9,2,32.6909,-97.118
676081,EAST VIEW HEALTHCARE,,TX,Harris,HARRIS,77049,125,85.8,5,29.8095,-95.161
676083,Brownsville Nursing and Rehabilitation Center,,TX,Cameron,CAMERON,78520,120,102.9,1,25.9731,-97.511
676086,Goldthwaite Health & Rehab Center,,TX,Mills,MILLS,76844,94,53.2,2,31.4511,-98.572
676087,Cimarron Place Health & Rehabilitation Center,,TX,Nueces,NUECES,78414,120,72.6,5,27.6658,-97.378
676089,Winnie L Nursing & Rehabilitation,,TX,Milam,MILAM,76520,105,41.1,1,30.8691,-96.981
676090,Wesley Court Health Center,,TX,Taylor,TAYLOR,79606,30,29.8,5,32.3726,-99.753
676091,SAGECREST ALZHEIMERS CARE CENTER,,TX,Tom Green,TOM GREEN,76903,72,63.2,5,31.4753,-100.43
676092,LEGACY AT JACKSONVILLE,,TX,Cherokee,CHEROKEE,75766,101,83.6,4,31.9658,-95.225
676093,ROCKDALE ESTATES & REHABILITATION,,TX,Milam,MILAM,76567,84,72.0,3,30.6432,-97.045
