county_fips,state_abbr,county_name,county_name_norm,year,total_population,pop_65_plus,pct_pop_65_plus
47065,TN,Hamilton County,HAMILTON,2024,386256,65664,0.170001
47067,TN,Hancock County,HANCOCK,2020,6626,1126,0.169937
47067,TN,Hancock County,HANCOCK,2021,6794,1155,0.170003
47067,TN,Hancock County,HANCOCK,2022,6838,1162,0.169933
47067,TN,Hancock County,HANCOCK,2023,6963,1183,0.169898
47067,TN,Hancock County,HANCOCK,2024,7038,1196,0.169935
47069,TN,Hardeman County,HARDEMAN,2020,25438,4325,0.170021
47069,TN,Hardeman County,HARDEMAN,2021,25266,4295,0.169991
47069,TN,Hardeman County,HARDEMAN,2022,25493,4334,0.170007
47069,TN,Hardeman County,HARDEMAN,2023,25523,4339,0.170004
47069,TN,Hardeman County,HARDEMAN,2024,25434,4324,0.170009
47071,TN,Hardin County,HARDIN,2020,26958,4583,0.170005
47071,TN,Hardin County,HARDIN,2021,26980,4587,0.170015
47071,TN,Hardin County,HARDIN,2022,27240,4631,0.170007
47071,TN,Hardin County,HARDIN,2023,27449,4666,0.169988
47071,TN,Hardin County,HARDIN,2024,27617,4695,0.170004
47073,TN,Hawkins County,HAWKINS,2020,56721,9643,0.170008
47073,TN,Hawkins County,HAWKINS,2021,57206,9725,0.17
47073,TN,Hawkins County,HAWKINS,2022,57915,9845,0.169991
47073,TN,Hawkins County,HAWKINS,2023,58608,9963,0.169994
47073,TN,Hawkins County,HAWKINS,2024,59371,10093,0.169999
47075,TN,Haywood County,HAYWOOD,2020,17825,3030,0.169986
47075,TN,Haywood County,HAYWOOD,2021,17673,3004,0.169977
47075,TN,Haywood County,HAYWOOD,2022,17470,2969,0.169948
47075,TN,Haywood County,HAYWOOD,2023,17312,2943,0.169998
47075,TN,Haywood County,HAYWOOD,2024,17097,2906,0.169971
47077,TN,Henderson County,HENDERSON,2020,27831,4731,0.16999
47077,TN,Henderson County,HENDERSON,2021,27916,4746,0.17001
47077,TN,Henderson County,HENDERSON,2022,27907,4744,0.169993
47077,TN,Henderson County,HENDERSON,2023,28065,4771,0.169998
47077,TN,Henderson County,HENDERSON,2024,28183,4791,0.169996
47079,TN,Henry County,HENRY,2020,32146,5465,0.170006
47079,TN,Henry County,HENRY,2021,32248,5482,0.169995
47079,TN,Henry County,HENRY,2022,32328,5496,0.170007
47079,TN,Henry County,HENRY,2023,32454,5517,0.169994
47079,TN,Henry County,HENRY,2024,32883,5590,0.169997
47081,TN,Hickman County,HICKMAN,2020,24970,4245,0.170004
47081,TN,Hickman County,HICKMAN,2021,25082,4264,0.170002
47081,TN,Hickman County,HICKMAN,2022,25479,4331,0.169983
47081,TN,Hickman County,HICKMAN,2023,25788,4384,0.170002
47081,TN,Hickman County,HICKMAN,2024,25859,4396,0.169999
47083,TN,Houston County,HOUSTON,2020,8305,1411,0.169898
47083,TN,Houston County,HOUSTON,2021,8292,1409,0.169923
47083,TN,Houston County,HOUSTON,2022,8230,1399,0.169988
47083,TN,Houston County,HOUSTON,2023,8398,1427,0.169921
47083,TN,Houston County,HOUSTON,2024,8538,1451,0.169946
47085,TN,Humphreys County,HUMPHREYS,2020,18996,3229,0.169983
47085,TN,Humphreys County,HUMPHREYS,2021,19179,3260,0.169978
47085,TN,Humphreys County,HUMPHREYS,2022,19046,3238,0.170009
47085,TN,Humphreys County,HUMPHREYS,2023,19293,3280,0.17001
47085,TN,Humphreys County,HUMPHREYS,2024,19554,3324,0.169991
47087,TN,Jackson County,JACKSON,2020,11631,1977,0.169977
47087,TN,Jackson County,JACKSON,2021,11771,2001,0.169994
47087,TN,Jackson County,JACKSON,2022,12022,2044,0.170022
47087,TN,Jackson County,JACKSON,2023,12344,2099,0.170042
47087,TN,Jackson County,JACKSON,2024,12376,2104,0.170006
47089,TN,Jefferson County,JEFFERSON,2020,54917,9336,0.170002
47089,TN,Jefferson County,JEFFERSON,2021,55550,9444,0.170009
47089,TN,Jefferson County,JEFFERSON,2022,56739,9646,0.170007
47089,TN,Jefferson County,JEFFERSON,2023,57897,9843,0.170009
47089,TN,Jefferson County,JEFFERSON,2024,59217,10067,0.170002
47091,TN,Johnson County,JOHNSON,2020,17994,3059,0.170001
47091,TN,Johnson County,JOHNSON,2021,18061,3070,0.16998
47091,TN,Johnson County,JOHNSON,2022,18044,3067,0.169973
47091,TN,Johnson County,JOHNSON,2023,18376,3124,0.170004
47091,TN,Johnson County,JOHNSON,2024,18506,3146,0.169999
47093,TN,Knox County,KNOX,2020,480530,81690,0.17
47093,TN,Knox County,KNOX,2021,486005,82621,0.17
47093,TN,Knox County,KNOX,2022,495882,84300,0.17
47093,TN,Knox County,KNOX,2023,501576,85268,0.17
47093,TN,Knox County,KNOX,2024,506748,86147,0.17
47095,TN,Lake County,LAKE,2020,6985,1188,0.170079
47095,TN,Lake County,LAKE,2021,6636,1128,0.169982
47095,TN,Lake County,LAKE,2022,6493,1104,0.170029
47095,TN,Lake County,LAKE,2023,6407,1089,0.16997
47095,TN,Lake County,LAKE,2024,6422,1092,0.17004
47097,TN,Lauderdale County,LAUDERDALE,2020,25125,4271,0.16999
47097,TN,Lauderdale County,LAUDERDALE,2021,24888,4231,0.170002
47097,TN,Lauderdale County,LAUDERDALE,2022,24725,4203,0.16999
47097,TN,Lauderdale County,LAUDERDALE,2023,24554,4174,0.169993
47097,TN,Lauderdale County,LAUDERDALE,2024,24630,4187,0.169996
47099,TN,Lawrence County,LAWRENCE,2020,44179,7510,0.16999
47099,TN,Lawrence County,LAWRENCE,2021,44768,7610,0.169987
47099,TN,Lawrence County,LAWRENCE,2022,45476,7731,0.170002
47099,TN,Lawrence County,LAWRENCE,2023,46033,7825,0.169987
47099,TN,Lawrence County,LAWRENCE,2024,46467,7899,0.169992
47101,TN,Lewis County,LEWIS,2020,12607,2143,0.169985
47101,TN,Lewis County,LEWIS,2021,12856,2185,0.16996
47101,TN,Lewis County,LEWIS,2022,12934,2199,0.170017
47101,TN,Lewis County,LEWIS,2023,13146,2235,0.170014
47101,TN,Lewis County,LEWIS,2024,13418,2281,0.169996
47103,TN,Lincoln County,LINCOLN,2020,35338,6008,0.170015
47103,TN,Lincoln County,LINCOLN,2021,35444,6026,0.170015
47103,TN,Lincoln County,LINCOLN,2022,36006,6121,0.169999
47103,TN,Lincoln County,LINCOLN,2023,36193,6153,0.170005
47103,TN,Lincoln County,LINCOLN,2024,36751,6248,0.170009
47105,TN,Loudon County,LOUDON,2020,55136,9373,0.169998
47105,TN,Loudon County,LOUDON,2021,56800,9656,0.17
47105,TN,Loudon County,LOUDON,2022,58255,9903,0.169994
47105,TN,Loudon County,LOUDON,2023,60581,10299,0.170004
47105,TN,Loudon County,LOUDON,2024,62129,10562,0.170001
47107,TN,McMinn County,MCMINN,2020,53344,9068,0.169991
47107,TN,McMinn County,MCMINN,2021,53922,9167,0.170005
47107,TN,McMinn County,MCMINN,2022,54680,9295,0.169989
47107,TN,McMinn County,MCMINN,2023,55720,9472,0.169993
47107,TN,McMinn County,MCMINN,2024,56754,9648,0.169997
47109,TN,McNairy County,MCNAIRY,2020,25858,4396,0.170005
47109,TN,McNairy County,MCNAIRY,2021,25853,4395,0.17
47109,TN,McNairy County,MCNAIRY,2022,25971,4416,0.170036
47109,TN,McNairy County,MCNAIRY,2023,26065,4432,0.170036
47109,TN,McNairy County,MCNAIRY,2024,26103,4438,0.170019
47111,TN,Macon County,MACON,2020,25269,4296,0.170011
47111,TN,Macon County,MACON,2021,25678,4365,0.16999
47111,TN,Macon County,MACON,2022,26225,4458,0.16999
47111,TN,Macon County,MACON,2023,26837,4562,0.169989
47111,TN,Macon County,MACON,2024,27189,4622,0.169995
47113,TN,Madison County,MADISON,2020,98834,16802,0.170002
47113,TN,Madison County,MADISON,2021,98580,16759,0.170004
47113,TN,Madison County,MADISON,2022,99264,16875,0.170001
47113,TN,Madison County,MADISON,2023,99390,16897,0.170007
47113,TN,Madison County,MADISON,2024,100409,17070,0.170005
47115,TN,Marion County,MARION,2020,28905,4913,0.169971
47115,TN,Marion County,MARION,2021,28960,4923,0.169993
47115,TN,Marion County,MARION,2022,29101,4947,0.169994
47115,TN,Marion County,MARION,2023,29458,5007,0.169971
47115,TN,Marion County,MARION,2024,29826,5070,0.169986
47117,TN,Marshall County,MARSHALL,2020,34472,5860,0.169993
47117,TN,Marshall County,MARSHALL,2021,35057,5960,0.170009
47117,TN,Marshall County,MARSHALL,2022,35862,6097,0.170013
47117,TN,Marshall County,MARSHALL,2023,37008,6291,0.16999
47117,TN,Marshall County,MARSHALL,2024,37847,6434,0.17
47119,TN,Maury County,MAURY,2020,101836,17312,0.169999
47119,TN,Maury County,MAURY,2021,104965,17844,0.17
47119,TN,Maury County,MAURY,2022,108007,18361,0.169998
47119,TN,Maury County,MAURY,2023,110734,18825,0.170002
47119,TN,Maury County,MAURY,2024,113411,19280,0.170001
47121,TN,Meigs County,MEIGS,2020,12809,2177,0.169959
47121,TN,Meigs County,MEIGS,2021,13022,2213,0.169943
47121,TN,Meigs County,MEIGS,2022,13265,2255,0.169996
47121,TN,Meigs County,MEIGS,2023,13682,2326,0.170004
47121,TN,Meigs County,MEIGS,2024,13937,2369,0.169979
47123,TN,Monroe County,MONROE,2020,46399,7888,0.170004
47123,TN,Monroe County,MONROE,2021,46651,7930,0.169986
47123,TN,Monroe County,MONROE,2022,47694,8108,0.17
47123,TN,Monroe County,MONROE,2023,48578,8258,0.169995
47123,TN,Monroe County,MONROE,2024,49154,8356,0.169996
47125,TN,Montgomery County,MONTGOMERY,2020,221309,37622,0.169998
47125,TN,Montgomery County,MONTGOMERY,2021,227780,38722,0.169997
47125,TN,Montgomery County,MONTGOMERY,2022,235252,39993,0.170001
47125,TN,Montgomery County,MONTGOMERY,2023,240398,40867,0.169997
47125,TN,Montgomery County,MONTGOMERY,2024,246025,41824,0.169999
47127,TN,Moore County,MOORE,2020,6466,1099,0.169966
47127,TN,Moore County,MOORE,2021,6644,1129,0.169928
47127,TN,Moore County,MOORE,2022,6715,1141,0.169918
47127,TN,Moore County,MOORE,2023,6774,1151,0.169914
47127,TN,Moore County,MOORE,2024,6773,1151,0.169939
47129,TN,Morgan County,MORGAN,2020,21050,3578,0.169976
47129,TN,Morgan County,MORGAN,2021,21120,3590,0.169981
47129,TN,Morgan County,MORGAN,2022,21176,3600,0.170004
47129,TN,Morgan County,MORGAN,2023,21503,3655,0.169976
47129,TN,Morgan County,MORGAN,2024,21954,3732,0.169992
47131,TN,Obion County,OBION,2020,30775,5231,0.169976
47131,TN,Obion County,OBION,2021,30461,5178,0.169988
47131,TN,Obion County,OBION,2022,30365,5162,0.169998
47131,TN,Obion County,OBION,2023,30403,5168,0.169983
47131,TN,Obion County,OBION,2024,30261,5144,0.169988
47133,TN,Overton County,OVERTON,2020,22587,3840,0.170009
47133,TN,Overton County,OVERTON,2021,22836,3882,0.169995
47133,TN,Overton County,OVERTON,2022,22992,3909,0.170016
47133,TN,Overton County,OVERTON,2023,23358,3971,0.170006
47133,TN,Overton County,OVERTON,2024,23551,4004,0.170014
47135,TN,Perry County,PERRY,2020,8386,1426,0.170045
47135,TN,Perry County,PERRY,2021,8499,1445,0.17002
47135,TN,Perry County,PERRY,2022,8702,1480,0.170076
47135,TN,Perry County,PERRY,2023,8911,1515,0.170015
47135,TN,Perry County,PERRY,2024,8987,1528,0.170023
47137,TN,Pickett County,PICKETT,2020,4999,849,0.169834
47137,TN,Pickett County,PICKETT,2021,5071,862,0.169986
47137,TN,Pickett County,PICKETT,2022,5102,867,0.169933
47137,TN,Pickett County,PICKETT,2023,5114,869,0.169926
47137,TN,Pickett County,PICKETT,2024,5108,868,0.16993
47139,TN,Polk County,POLK,2020,17567,2986,0.169978
47139,TN,Polk County,POLK,2021,17722,3012,0.169958
47139,TN,Polk County,POLK,2022,17799,3025,0.169953
47139,TN,Polk County,POLK,2023,18066,3071,0.169988
47139,TN,Polk County,POLK,2024,18338,3117,0.169975
47141,TN,Putnam County,PUTNAM,2020,80078,13613,0.169997
47141,TN,Putnam County,PUTNAM,2021,81262,13815,0.170006
47141,TN,Putnam County,PUTNAM,2022,82603,14043,0.170006
47141,TN,Putnam County,PUTNAM,2023,83952,14272,0.170002
47141,TN,Putnam County,PUTNAM,2024,84894,14432,0.17
47143,TN,Rhea County,RHEA,2020,33287,5659,0.170006
47143,TN,Rhea County,RHEA,2021,33539,5702,0.170011
47143,TN,Rhea County,RHEA,2022,34056,5789,0.169985
47143,TN,Rhea County,RHEA,2023,34319,5834,0.169993
47143,TN,Rhea County,RHEA,2024,34759,5909,0.169999
47145,TN,Roane County,ROANE,2020,53664,9123,0.170002
47145,TN,Roane County,ROANE,2021,54156,9206,0.16999
47145,TN,Roane County,ROANE,2022,55256,9393,0.169991
47145,TN,Roane County,ROANE,2023,56223,9558,0.170002
47145,TN,Roane County,ROANE,2024,56742,9646,0.169998
47147,TN,Robertson County,ROBERTSON,2020,72962,12404,0.170006
47147,TN,Robertson County,ROBERTSON,2021,74054,12589,0.169998
47147,TN,Robertson County,ROBERTSON,2022,75402,12818,0.169995
47147,TN,Robertson County,ROBERTSON,2023,76820,13059,0.169995
47147,TN,Robertson County,ROBERTSON,2024,78459,13338,0.17
47149,TN,Rutherford County,RUTHERFORD,2020,343302,58361,0.169999
47149,TN,Rutherford County,RUTHERFORD,2021,351241,59711,0.17
47149,TN,Rutherford County,RUTHERFORD,2022,362044,61547,0.169999
47149,TN,Rutherford County,RUTHERFORD,2023,369649,62840,0.169999
47149,TN,Rutherford County,RUTHERFORD,2024,376996,64089,0.169999
47151,TN,Scott County,SCOTT,2020,21876,3719,0.170004
47151,TN,Scott County,SCOTT,2021,21895,3722,0.169993
47151,TN,Scott County,SCOTT,2022,22033,3746,0.170018
47151,TN,Scott County,SCOTT,2023,22245,3782,0.170016
47151,TN,Scott County,SCOTT,2024,22517,3828,0.170005
47153,TN,Sequatchie County,SEQUATCHIE,2020,15847,2694,0.170001
47153,TN,Sequatchie County,SEQUATCHIE,2021,16448,2796,0.16999
47153,TN,Sequatchie County,SEQUATCHIE,2022,16943,2880,0.169982
47153,TN,Sequatchie County,SEQUATCHIE,2023,17189,2922,0.169992
47153,TN,Sequatchie County,SEQUATCHIE,2024,17620,2995,0.169977
47155,TN,Sevier County,SEVIER,2020,98865,16807,0.169999
47155,TN,Sevier County,SEVIER,2021,99667,16943,0.169996
47155,TN,Sevier County,SEVIER,2022,99318,16884,0.169999
47155,TN,Sevier County,SEVIER,2023,100224,17038,0.169999
47155,TN,Sevier County,SEVIER,2024,100184,17031,0.169997
47157,TN,Shelby County,SHELBY,2020,929788,158064,0.17
47157,TN,Shelby County,SHELBY,2021,923255,156953,0.17
47157,TN,Shelby County,SHELBY,2022,918382,156125,0.17
47157,TN,Shelby County,SHELBY,2023,913909,155364,0.169999
47157,TN,Shelby County,SHELBY,2024,910530,154790,0.17
47159,TN,Smith County,SMITH,2020,19966,3394,0.169989
47159,TN,Smith County,SMITH,2021,20166,3428,0.169989
47159,TN,Smith County,SMITH,2022,20485,3482,0.169978
47159,TN,Smith County,SMITH,2023,20545,3493,0.170017
47159,TN,Smith County,SMITH,2024,20783,3533,0.169995
47161,TN,Stewart County,STEWART,2020,13709,2330,0.169961
47161,TN,Stewart County,STEWART,2021,13813,2348,0.169985
47161,TN,Stewart County,STEWART,2022,14001,2380,0.169988
47161,TN,Stewart County,STEWART,2023,14246,2422,0.170013
47161,TN,Stewart County,STEWART,2024,14365,2442,0.169997
47163,TN,Sullivan County,SULLIVAN,2020,158244,26902,0.170003
47163,TN,Sullivan County,SULLIVAN,2021,159228,27069,0.170002
47163,TN,Sullivan County,SULLIVAN,2022,160891,27352,0.170003
47163,TN,Sullivan County,SULLIVAN,2023,162054,27550,0.170005
47163,TN,Sullivan County,SULLIVAN,2024,162703,27660,0.170003
47165,TN,Sumner County,SUMNER,2020,197420,33562,0.170003
47165,TN,Sumner County,SUMNER,2021,200536,34092,0.170004
47165,TN,Sumner County,SUMNER,2022,204018,34683,0.17
47165,TN,Sumner County,SUMNER,2023,208423,35432,0.17
47165,TN,Sumner County,SUMNER,2024,211721,35993,0.170002
47167,TN,Tipton County,TIPTON,2020,61047,10378,0.17
47167,TN,Tipton County,TIPTON,2021,61071,10382,0.169999
47167,TN,Tipton County,TIPTON,2022,61577,10468,0.169999
47167,TN,Tipton County,TIPTON,2023,61885,10521,0.170009
47167,TN,Tipton County,TIPTON,2024,62187,10572,0.170003
47169,TN,Trousdale County,TROUSDALE,2020,11634,1978,0.170019
47169,TN,Trousdale County,TROUSDALE,2021,11607,1973,0.169984
47169,TN,Trousdale County,TROUSDALE,2022,12085,2054,0.169963
47169,TN,Trousdale County,TROUSDALE,2023,12301,2091,0.169986
47169,TN,Trousdale County,TROUSDALE,2024,12159,2067,0.169998
47171,TN,Unicoi County,UNICOI,2020,17873,3038,0.169977
47171,TN,Unicoi County,UNICOI,2021,17617,2995,0.170006
47171,TN,Unicoi County,UNICOI,2022,17606,2993,0.169999
47171,TN,Unicoi County,UNICOI,2023,17812,3028,0.169998
47171,TN,Unicoi County,UNICOI,2024,17872,3038,0.169987
47173,TN,Union County,UNION,2020,19845,3374,0.170018
47173,TN,Union County,UNION,2021,20018,3403,0.169997
47173,TN,Union County,UNION,2022,20483,3482,0.169995
47173,TN,Union County,UNION,2023,20747,3527,0.17
47173,TN,Union County,UNION,2024,21064,3581,0.170006
47175,TN,Van Buren County,VAN BUREN,2020,6175,1050,0.17004
47175,TN,Van Buren County,VAN BUREN,2021,6295,1071,0.170135
47175,TN,Van Buren County,VAN BUREN,2022,6455,1098,0.170101
47175,TN,Van Buren County,VAN BUREN,2023,6576,1118,0.170012
47175,TN,Van Buren County,VAN BUREN,2024,6686,1137,0.170057
47177,TN,Warren County,WARREN,2020,41059,6980,0.169999
47177,TN,Warren County,WARREN,2021,41482,7052,0.170001
47177,TN,Warren County,WARREN,2022,42014,7142,0.169991
47177,TN,Warren County,WARREN,2023,42655,7251,0.169992
47177,TN,Warren County,WARREN,2024,43619,7415,0.169995
47179,TN,Washington County,WASHINGTON,2020,133225,22648,0.169998
47179,TN,Washington County,WASHINGTON,2021,133473,22690,0.169997
47179,TN,Washington County,WASHINGTON,2022,136339,23177,0.169995
47179,TN,Washington County,WASHINGTON,2023,138628,23567,0.170002
47179,TN,Washington County,WASHINGTON,2024,139642,23739,0.169999
47181,TN,Wayne County,WAYNE,2020,16225,2759,0.170046
47181,TN,Wayne County,WAYNE,2021,16334,2777,0.170013
47181,TN,Wayne County,WAYNE,2022,16259,2764,0.169998
47181,TN,Wayne County,WAYNE,2023,16047,2728,0.170001
47181,TN,Wayne County,WAYNE,2024,15974,2716,0.170026
47183,TN,Weakley County,WEAKLEY,2020,32897,5593,0.170016
47183,TN,Weakley County,WEAKLEY,2021,32880,5590,0.170012
47183,TN,Weakley County,WEAKLEY,2022,33032,5616,0.170017
47183,TN,Weakley County,WEAKLEY,2023,33110,5629,0.170009
47183,TN,Weakley County,WEAKLEY,2024,33162,5638,0.170014
47185,TN,White County,WHITE,2020,27446,4665,0.16997
47185,TN,White County,WHITE,2021,27544,4682,0.169983
47185,TN,White County,WHITE,2022,28004,4760,0.169976
47185,TN,White County,WHITE,2023,28697,4878,0.169983
47185,TN,White County,WHITE,2024,29108,4948,0.169988
47187,TN,Williamson County,WILLIAMSON,2020,249616,42435,0.170001
47187,TN,Williamson County,WILLIAMSON,2021,256155,43546,0.169999
47187,TN,Williamson County,WILLIAMSON,2022,261536,44461,0.17
47187,TN,Williamson County,WILLIAMSON,2023,265312,45103,0.17
47187,TN,Williamson County,WILLIAMSON,2024,269136,45753,0.17
47189,TN,Wilson County,WILSON,2020,148651,25271,0.170002
47189,TN,Wilson County,WILSON,2021,152044,25847,0.169997
47189,TN,Wilson County,WILSON,2022,159029,27035,0.17
47189,TN,Wilson County,WILSON,2023,164352,27940,0.170001
47189,TN,Wilson County,WILSON,2024,169948,28891,0.169999
48001,TX,Anderson County,ANDERSON,2020,57937,8401,0.145002
48001,TX,Anderson County,ANDERSON,2021,58317,8456,0.145001
48001,TX,Anderson County,ANDERSON,2022,57296,8308,0.145001
48001,TX,Anderson County,ANDERSON,2023,59134,8574,0.144993
48001,TX,Anderson County,ANDERSON,2024,59512,8629,0.144996
48003,TX,Andrews County,ANDREWS,2020,18616,2699,0.144983
48003,TX,Andrews County,ANDREWS,2021,18417,2671,0.145029
48003,TX,Andrews County,ANDREWS,2022,18372,2664,0.145003
48003,TX,Andrews County,ANDREWS,2023,18722,2715,0.145017
48003,TX,Andrews County,ANDREWS,2024,18923,2744,0.145009
48005,TX,Angelina County,ANGELINA,2020,86502,12543,0.145002
48005,TX,Angelina County,ANGELINA,2021,86852,12594,0.145005
48005,TX,Angelina County,ANGELINA,2022,87229,12649,0.145009
48005,TX,Angelina County,ANGELINA,2023,87698,12717,0.145009
48005,TX,Angelina County,ANGELINA,2024,88094,12774,0.145004
48007,TX,Aransas County,ARANSAS,2020,23939,3471,0.144994
48007,TX,Aransas County,ARANSAS,2021,24522,3555,0.144972
48007,TX,Aransas County,ARANSAS,2022,24973,3621,0.144997
48007,TX,Aransas County,ARANSAS,2023,25351,3676,0.145004
48007,TX,Aransas County,ARANSAS,2024,25595,3711,0.144989
48009,TX,Archer County,ARCHER,2020,8555,1240,0.144944
48009,TX,Archer County,ARCHER,2021,8703,1261,0.144893
48009,TX,Archer County,ARCHER,2022,8858,1284,0.144954
48009,TX,Archer County,ARCHER,2023,9066,1314,0.144937
48009,TX,Archer County,ARCHER,2024,9155,1327,0.144948
48011,TX,Armstrong County,ARMSTRONG,2020,1851,268,0.144787
48011,TX,Armstrong County,ARMSTRONG,2021,1839,266,0.144644
48011,TX,Armstrong County,ARMSTRONG,2022,1857,269,0.144857
48011,TX,Armstrong County,ARMSTRONG,2023,1830,265,0.144809
48011,TX,Armstrong County,ARMSTRONG,2024,1809,262,0.144831
48013,TX,Atascosa County,ATASCOSA,2020,49290,7147,0.144999
48013,TX,Atascosa County,ATASCOSA,2021,49991,7249,0.145006
48013,TX,Atascosa County,ATASCOSA,2022,50935,7386,0.145008
48013,TX,Atascosa County,ATASCOSA,2023,52039,7546,0.145007
48013,TX,Atascosa County,ATASCOSA,2024,52783,7654,0.145009
48015,TX,Austin County,AUSTIN,2020,30135,4369,0.144981
48015,TX,Austin County,AUSTIN,2021,30441,4414,0.145002
48015,TX,Austin County,AUSTIN,2022,31067,4505,0.145009
48015,TX,Austin County,AUSTIN,2023,31661,4591,0.145005
48015,TX,Austin County,AUSTIN,2024,32546,4719,0.144995
48017,TX,Bailey County,BAILEY,2020,6867,995,0.144896
48017,TX,Bailey County,BAILEY,2021,6805,986,0.144893
48017,TX,Bailey County,BAILEY,2022,6853,993,0.1449
48017,TX,Bailey County,BAILEY,2023,6853,993,0.1449
48017,TX,Bailey County,BAILEY,2024,7031,1019,0.14493
48019,TX,Bandera County,BANDERA,2020,20994,3044,0.144994
48019,TX,Bandera County,BANDERA,2021,21525,3121,0.144994
48019,TX,Bandera County,BANDERA,2022,22127,3208,0.144981
48019,TX,Bandera County,BANDERA,2023,22629,3281,0.144991
48019,TX,Bandera County,BANDERA,2024,22830,3310,0.144985
48021,TX,Bastrop County,BASTROP,2020,98072,14220,0.144996
48021,TX,Bastrop County,BASTROP,2021,102294,14833,0.145004
48021,TX,Bastrop County,BASTROP,2022,106484,15440,0.144998
48021,TX,Bastrop County,BASTROP,2023,111131,16114,0.145
48021,TX,Bastrop County,BASTROP,2024,114931,16665,0.145
48023,TX,Baylor County,BAYLOR,2020,3462,502,0.145003
48023,TX,Baylor County,BAYLOR,2021,3456,501,0.144965
48023,TX,Baylor County,BAYLOR,2022,3476,504,0.144994
48023,TX,Baylor County,BAYLOR,2023,3499,507,0.144899
48023,TX,Baylor County,BAYLOR,2024,3533,512,0.144919
48025,TX,Bee County,BEE,2020,31042,4501,0.144997
48025,TX,Bee County,BEE,2021,30842,4472,0.144997
48025,TX,Bee County,BEE,2022,30995,4495,0.145023
48025,TX,Bee County,BEE,2023,31308,4540,0.145011
48025,TX,Bee County,BEE,2024,31226,4528,0.145007
48027,TX,Bell County,BELL,2020,372404,53999,0.145001
48027,TX,Bell County,BELL,2021,380611,55189,0.145001
48027,TX,Bell County,BELL,2022,387828,56235,0.145
48027,TX,Bell County,BELL,2023,394065,57140,0.145001
48027,TX,Bell County,BELL,2024,399578,57939,0.145
48029,TX,Bexar County,BEXAR,2020,1316181,308522,0.234407
48029,TX,Bexar County,BEXAR,2021,1316181,308522,0.234407
48029,TX,Bexar County,BEXAR,2022,1316181,308522,0.234407
48029,TX,Bexar County,BEXAR,2023,1316181,308522,0.234407
48029,TX,Bexar County,BEXAR,2024,1316181,308522,0.234407
48031,TX,Blanco County,BLANCO,2020,11452,1661,0.14504
48031,TX,Blanco County,BLANCO,2021,11887,1724,0.145032
48031,TX,Blanco County,BLANCO,2022,12439,1804,0.145028
48031,TX,Blanco County,BLANCO,2023,13093,1899,0.145039
48031,TX,Blanco County,BLANCO,2024,13358,1937,0.145007
48033,TX,Borden County,BORDEN,2020,864,81,0.09375
48033,TX,Borden County,BORDEN,2021,864,81,0.09375
48033,TX,Borden County,BORDEN,2022,864,81,0.09375
48033,TX,Borden County,BORDEN,2023,864,81,0.09375
48033,TX,Borden County,BORDEN,2024,864,81,0.09375
48035,TX,Bosque County,BOSQUE,2020,18249,2646,0.144994
48035,TX,Bosque County,BOSQUE,2021,18492,2681,0.144982
48035,TX,Bosque County,BOSQUE,2022,18701,2712,0.145019
48035,TX,Bosque County,BOSQUE,2023,18982,2753,0.145032
48035,TX,Bosque County,BOSQUE,2024,19013,2757,0.145006
48037,TX,Bowie County,BOWIE,2020,92913,13473,0.145007
48037,TX,Bowie County,BOWIE,2021,92290,13382,0.144999
48037,TX,Bowie County,BOWIE,2022,91689,13295,0.145001
48037,TX,Bowie County,BOWIE,2023,91692,13295,0.144996
48037,TX,Bowie County,BOWIE,2024,91992,13339,0.145002
48039,TX,Brazoria County,BRAZORIA,2020,373509,54158,0.144998
48039,TX,Brazoria County,BRAZORIA,2021,379174,54980,0.144999
48039,TX,Brazoria County,BRAZORIA,2022,388946,56397,0.145
48039,TX,Brazoria County,BRAZORIA,2023,401422,58206,0.145
48039,TX,Brazoria County,BRAZORIA,2024,413224,59917,0.144999
48041,TX,Brazos County,BRAZOS,2020,234515,34004,0.144997
48041,TX,Brazos County,BRAZOS,2021,237637,34457,0.144998
48041,TX,Brazos County,BRAZOS,2022,242515,35164,0.144997
48041,TX,Brazos County,BRAZOS,2023,247263,35853,0.144999
48041,TX,Brazos County,BRAZOS,2024,249624,36195,0.144998
48043,TX,Brewster County,BREWSTER,2020,9564,1387,0.145023
48043,TX,Brewster County,BREWSTER,2021,9481,1375,0.145027
48043,TX,Brewster County,BREWSTER,2022,9381,1361,0.14508
48043,TX,Brewster County,BREWSTER,2023,9579,1389,0.145005
48043,TX,Brewster County,BREWSTER,2024,9508,1379,0.145036
48045,TX,Briscoe County,BRISCOE,2020,1422,207,0.14557
48045,TX,Briscoe County,BRISCOE,2021,1403,204,0.145403
48045,TX,Briscoe County,BRISCOE,2022,1441,209,0.145038
48045,TX,Briscoe County,BRISCOE,2023,1451,211,0.145417
48045,TX,Briscoe County,BRISCOE,2024,1494,217,0.145248
48047,TX,Brooks County,BROOKS,2020,7096,1029,0.145011
48047,TX,Brooks County,BROOKS,2021,7023,1018,0.144952
48047,TX,Brooks County,BROOKS,2022,6960,1009,0.144971
48047,TX,Brooks County,BROOKS,2023,6895,999,0.144888
48047,TX,Brooks County,BROOKS,2024,6740,977,0.144955
48049,TX,Brown County,BROWN,2020,38059,5518,0.144985
48049,TX,Brown County,BROWN,2021,38155,5532,0.144988
